(480, 640, 3)
(602, 640, 3)
(427, 640, 3)
(428, 640, 3)
(480, 640, 3)
(640, 480, 3)
(640, 480, 3)
(427, 640, 3)
(329, 500, 3)
(640, 424, 3)
(500, 375, 3)
(480, 640, 3)
(406, 640, 3)
(640, 480, 3)
(426, 640, 3)
(375, 500, 3)
(427, 640, 3)
(640, 512, 3)
(640, 471, 3)
(424, 640, 3)
(640, 480, 3)
(443, 640, 3)
(360, 640, 3)
(427, 640, 3)
(345, 500, 3)
(427, 640, 3)
(480, 640, 3)
(500, 436, 3)
(480, 640, 3)
(480, 640, 3)
(640, 480, 3)
(480, 640, 3)
(496, 640, 3)
(480, 640, 3)
(480, 640, 3)
(434, 500, 3)
(640, 431, 3)
(640, 480, 3)
(426, 640, 3)
(427, 640, 3)
(426, 640, 3)
(480, 640, 3)
(360, 480, 3)
(300, 500, 3)
(424, 640, 3)
(390, 640, 3)
(426, 640, 3)
(425, 640, 3)
(640, 426, 3)
(640, 432, 3)
(480, 640, 3)
(425, 640, 3)
(427, 640, 3)
(451, 640, 3)
(424, 640, 3)
(480, 640, 3)
(640, 427, 3)
(640, 427, 3)
(425, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(428, 640, 3)
(288, 432, 3)
(428, 640, 3)
(426, 640, 3)
(640, 640, 3)
(332, 500, 3)
(480, 640, 3)
(471, 640, 3)
(348, 640, 3)
(640, 480, 3)
(640, 480, 3)
(425, 640, 3)
(480, 640, 3)
(240, 320, 3)
(612, 612, 3)
(427, 640, 3)
(375, 500, 3)
(500, 333, 3)
(479, 640, 3)
(427, 640, 3)
(427, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 479, 3)
(480, 640, 3)
(343, 500, 3)
(393, 500, 3)
(622, 640, 3)
(427, 640, 3)
(426, 640, 3)
(427, 640, 3)
(640, 480, 3)
(500, 273, 3)
(453, 640, 3)
(480, 640, 3)
(640, 480, 3)
(424, 640, 3)
(640, 480, 3)
(640, 375, 3)
(612, 612, 3)
(480, 640, 3)
(375, 500, 3)
(480, 640, 3)
(480, 640, 3)
(573, 640, 3)
(395, 640, 3)
(640, 480, 3)
(427, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(426, 640, 3)
(458, 640, 3)
(426, 640, 3)
(500, 375, 3)
(375, 500, 3)
(598, 640, 3)
(401, 640, 3)
(426, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 422, 3)
(427, 640, 3)
(426, 640, 3)
(375, 500, 3)
(336, 500, 3)
(412, 640, 3)
(426, 640, 3)
(425, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 428, 3)
(480, 640, 3)
(640, 426, 3)
(640, 427, 3)
(240, 320, 3)
(640, 427, 3)
(480, 640, 3)
(480, 640, 3)
(478, 640, 3)
(480, 640, 3)
(427, 640, 3)
(500, 375, 3)
(375, 500, 3)
(612, 612, 3)
(500, 375, 3)
(640, 479, 3)
(454, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(640, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 480, 3)
(375, 500, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(375, 500, 3)
(480, 640, 3)
(422, 640, 3)
(500, 303, 3)
(427, 640, 3)
(612, 612, 3)
(640, 486, 3)
(640, 480, 3)
(428, 640, 3)
(426, 640, 3)
(640, 480, 3)
(332, 500, 3)
(640, 383, 3)
(480, 640, 3)
(480, 640, 3)
(640, 480, 3)
(424, 640, 3)
(428, 640, 3)
(426, 640, 3)
(480, 640, 3)
(409, 640, 3)
(427, 640, 3)
(480, 640, 3)
(428, 640, 3)
(640, 640, 3)
(500, 500, 3)
(427, 640, 3)
(640, 556, 3)
(640, 427, 3)
(480, 640, 3)
(640, 480, 3)
(240, 320, 3)
(470, 640, 3)
(640, 640, 3)
(424, 640, 3)
(427, 640, 3)
(332, 500, 3)
(480, 640, 3)
(427, 640, 3)
(424, 640, 3)
(612, 612, 3)
(480, 640, 3)
(480, 640, 3)
(640, 480, 3)
(428, 640, 3)
(480, 640, 3)
(360, 640, 3)
(480, 640, 3)
(640, 456, 3)
(612, 612, 3)
(424, 640, 3)
(400, 640, 3)
(426, 640, 3)
(410, 640, 3)
(360, 640, 3)
(640, 439, 3)
(640, 480, 3)
(480, 640, 3)
(612, 612, 3)
(426, 640, 3)
(640, 427, 3)
(480, 640, 3)
(480, 640, 3)
(640, 376, 3)
(427, 640, 3)
(640, 441, 3)
(480, 640, 3)
(310, 500, 3)
(480, 640, 3)
(640, 429, 3)
(427, 640, 3)
(427, 640, 3)
(443, 640, 3)
(468, 640, 3)
(427, 640, 3)
(375, 500, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 427, 3)
(612, 612, 3)
(425, 640, 3)
(640, 480, 3)
(640, 480, 3)
(640, 480, 3)
(427, 640, 3)
(480, 640, 3)
(427, 640, 3)
(640, 459, 3)
(361, 640, 3)
(445, 640, 3)
(225, 225, 3)
(329, 500, 3)
(640, 426, 3)
(375, 500, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 428, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(426, 640, 3)
(640, 480, 3)
(375, 500, 3)
(500, 493, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(612, 612, 3)
(335, 500, 3)
(428, 640, 3)
(427, 640, 3)
(425, 640, 3)
(360, 640, 3)
(300, 224, 3)
(480, 640, 3)
(427, 640, 3)
(281, 500, 3)
(480, 640, 3)
(409, 640, 3)
(424, 640, 3)
(480, 640, 3)
(427, 640, 3)
(427, 640, 3)
(428, 640, 3)
(426, 640, 3)
(427, 640, 3)
(612, 612, 3)
(423, 640, 3)
(468, 640, 3)
(427, 640, 3)
(483, 640, 3)
(426, 640, 3)
(616, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 427, 3)
(640, 640, 3)
(480, 640, 3)
(427, 640, 3)
(427, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(490, 640, 3)
(336, 448, 3)
(640, 480, 3)
(640, 480, 3)
(451, 640, 3)
(500, 333, 3)
(431, 640, 3)
(591, 640, 3)
(425, 640, 3)
(640, 480, 3)
(480, 640, 3)
(427, 640, 3)
(333, 500, 3)
(490, 500, 3)
(480, 640, 3)
(427, 640, 3)
(424, 640, 3)
(442, 640, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(428, 640, 3)
(427, 640, 3)
(480, 640, 3)
(427, 640, 3)
(427, 640, 3)
(427, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(482, 640, 3)
(361, 640, 3)
(640, 478, 3)
(426, 640, 3)
(397, 640, 3)
(640, 624, 3)
(427, 640, 3)
(426, 640, 3)
(480, 640, 3)
(480, 640, 3)
(600, 400, 3)
(375, 500, 3)
(640, 480, 3)
(427, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(423, 640, 3)
(640, 425, 3)
(425, 640, 3)
(640, 514, 3)
(333, 500, 3)
(480, 640, 3)
(406, 640, 3)
(426, 640, 3)
(500, 328, 3)
(480, 640, 3)
(640, 346, 3)
(356, 500, 3)
(428, 640, 3)
(480, 640, 3)
(426, 640, 3)
(427, 640, 3)
(427, 640, 3)
(480, 640, 3)
(464, 640, 3)
(270, 500, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(333, 500, 3)
(480, 640, 3)
(480, 640, 3)
(559, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 428, 3)
(426, 640, 3)
(427, 640, 3)
(207, 375, 3)
(427, 640, 3)
(480, 640, 3)
(391, 640, 3)
(366, 640, 3)
(640, 458, 3)
(427, 640, 3)
(392, 640, 3)
(612, 612, 3)
(426, 640, 3)
(480, 640, 3)
(640, 481, 3)
(480, 640, 3)
(425, 640, 3)
(471, 640, 3)
(333, 500, 3)
(480, 640, 3)
(426, 640, 3)
(375, 500, 3)
(478, 640, 3)
(287, 500, 3)
(427, 640, 3)
(640, 480, 3)
(612, 612, 3)
(480, 640, 3)
(512, 640, 3)
(484, 640, 3)
(355, 640, 3)
(331, 500, 3)
(640, 427, 3)
(284, 500, 3)
(427, 640, 3)
(640, 526, 3)
(640, 426, 3)
(480, 640, 3)
(426, 640, 3)
(427, 640, 3)
(428, 640, 3)
(333, 500, 3)
(427, 640, 3)
(376, 640, 3)
(480, 640, 3)
(426, 640, 3)
(500, 386, 3)
(425, 640, 3)
(425, 640, 3)
(543, 640, 3)
(500, 374, 3)
(416, 640, 3)
(640, 480, 3)
(499, 640, 3)
(640, 480, 3)
(427, 640, 3)
(640, 457, 3)
(640, 457, 3)
(480, 640, 3)
(640, 579, 3)
(511, 640, 3)
(480, 640, 3)
(428, 640, 3)
(354, 500, 3)
(375, 500, 3)
(480, 640, 3)
(427, 640, 3)
(640, 426, 3)
(394, 640, 3)
(333, 500, 3)
(635, 498, 3)
(426, 640, 3)
(373, 520, 3)
(640, 480, 3)
(480, 640, 3)
(640, 480, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(346, 500, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 593, 3)
(429, 640, 3)
(480, 640, 3)
(500, 344, 3)
(426, 640, 3)
(393, 640, 3)
(375, 500, 3)
(640, 480, 3)
(480, 640, 3)
(428, 640, 3)
(480, 640, 3)
(458, 500, 3)
(478, 640, 3)
(425, 640, 3)
(640, 480, 3)
(426, 640, 3)
(480, 640, 3)
(375, 500, 3)
(640, 438, 3)
(480, 640, 3)
(427, 640, 3)
(333, 500, 3)
(612, 612, 3)
(640, 519, 3)
(640, 425, 3)
(480, 640, 3)
(428, 640, 3)
(408, 500, 3)
(427, 640, 3)
(480, 640, 3)
(640, 427, 3)
(427, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(457, 640, 3)
(427, 640, 3)
(426, 640, 3)
(500, 500, 3)
(405, 640, 3)
(427, 640, 3)
(640, 480, 3)
(352, 640, 3)
(480, 640, 3)
(480, 360, 3)
(426, 640, 3)
(426, 640, 3)
(480, 640, 3)
(343, 500, 3)
(401, 500, 3)
(240, 640, 3)
(375, 500, 3)
(640, 427, 3)
(640, 427, 3)
(640, 574, 3)
(480, 640, 3)
(333, 500, 3)
(480, 640, 3)
(427, 640, 3)
(640, 480, 3)
(388, 500, 3)
(500, 335, 3)
(375, 500, 3)
(480, 640, 3)
(334, 500, 3)
(426, 640, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(333, 500, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(564, 640, 3)
(542, 640, 3)
(500, 500, 3)
(409, 640, 3)
(640, 480, 3)
(480, 640, 3)
(640, 480, 3)
(448, 600, 3)
(375, 500, 3)
(612, 612, 3)
(640, 428, 3)
(426, 640, 3)
(480, 640, 3)
(427, 640, 3)
(424, 640, 3)
(633, 640, 3)
(480, 640, 3)
(480, 640, 3)
(426, 640, 3)
(480, 640, 3)
(480, 640, 3)
(375, 500, 3)
(361, 640, 3)
(480, 640, 3)
(426, 640, 3)
(640, 522, 3)
(266, 640, 3)
(424, 640, 3)
(426, 640, 3)
(307, 500, 3)
(480, 640, 3)
(640, 425, 3)
(368, 500, 3)
(640, 568, 3)
(453, 640, 3)
(640, 480, 3)
(427, 640, 3)
(503, 640, 3)
(375, 500, 3)
(480, 640, 3)
(374, 640, 3)
(359, 640, 3)
(427, 640, 3)
(448, 640, 3)
(640, 426, 3)
(480, 640, 3)
(500, 400, 3)
(333, 500, 3)
(426, 640, 3)
(376, 640, 3)
(427, 640, 3)
(333, 500, 3)
(426, 640, 3)
(427, 640, 3)
(601, 640, 3)
(443, 640, 3)
(427, 640, 3)
(387, 500, 3)
(427, 640, 3)
(513, 640, 3)
(500, 333, 3)
(480, 640, 3)
(425, 640, 3)
(640, 427, 3)
(480, 640, 3)
(480, 640, 3)
(426, 640, 3)
(375, 500, 3)
(427, 640, 3)
(640, 427, 3)
(480, 640, 3)
(425, 500, 3)
(340, 500, 3)
(427, 640, 3)
(480, 640, 3)
(359, 640, 3)
(478, 640, 3)
(480, 640, 3)
(400, 600, 3)
(480, 640, 3)
(640, 427, 3)
(640, 427, 3)
(360, 640, 3)
(640, 384, 3)
(376, 640, 3)
(460, 640, 3)
(406, 640, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(612, 612, 3)
(425, 640, 3)
(375, 500, 3)
(480, 640, 3)
(640, 419, 3)
(588, 640, 3)
(424, 640, 3)
(428, 640, 3)
(640, 480, 3)
(544, 640, 3)
(500, 375, 3)
(427, 640, 3)
(480, 640, 3)
(436, 640, 3)
(480, 640, 3)
(423, 640, 3)
(480, 640, 3)
(480, 640, 3)
(426, 640, 3)
(513, 640, 3)
(640, 640, 3)
(361, 640, 3)
(640, 640, 3)
(498, 640, 3)
(426, 640, 3)
(427, 640, 3)
(480, 640, 3)
(427, 640, 3)
(478, 640, 3)
(480, 640, 3)
(640, 480, 3)
(375, 500, 3)
(427, 640, 3)
(424, 640, 3)
(427, 640, 3)
(360, 270, 3)
(640, 457, 3)
(640, 365, 3)
(640, 426, 3)
(640, 386, 3)
(375, 500, 3)
(640, 501, 3)
(640, 479, 3)
(634, 640, 3)
(426, 640, 3)
(480, 640, 3)
(425, 640, 3)
(640, 521, 3)
(426, 640, 3)
(640, 428, 3)
(375, 500, 3)
(426, 640, 3)
(375, 500, 3)
(427, 640, 3)
(360, 640, 3)
(640, 427, 3)
(427, 640, 3)
(480, 640, 3)
(458, 640, 3)
(480, 640, 3)
(427, 640, 3)
(259, 431, 3)
(426, 640, 3)
(640, 480, 3)
(604, 640, 3)
(375, 500, 3)
(386, 600, 3)
(335, 500, 3)
(640, 480, 3)
(480, 640, 3)
(500, 393, 3)
(426, 640, 3)
(640, 446, 3)
(478, 640, 3)
(425, 640, 3)
(612, 612, 3)
(500, 332, 3)
(640, 639, 3)
(640, 500, 3)
(448, 640, 3)
(333, 500, 3)
(480, 640, 3)
(333, 500, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(427, 640, 3)
(349, 500, 3)
(435, 640, 3)
(424, 640, 3)
(512, 640, 3)
(333, 500, 3)
(426, 640, 3)
(480, 640, 3)
(480, 640, 3)
(476, 640, 3)
(402, 600, 3)
(640, 480, 3)
(333, 500, 3)
(449, 500, 3)
(480, 640, 3)
(480, 640, 3)
(334, 500, 3)
(427, 640, 3)
(481, 640, 3)
(640, 480, 3)
(375, 500, 3)
(425, 640, 3)
(375, 500, 3)
(478, 640, 3)
(330, 500, 3)
(554, 640, 3)
(479, 640, 3)
(640, 426, 3)
(640, 475, 3)
(480, 640, 3)
(640, 480, 3)
(480, 640, 3)
(348, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(425, 640, 3)
(640, 624, 3)
(480, 640, 3)
(350, 500, 3)
(424, 640, 3)
(640, 531, 3)
(381, 640, 3)
(480, 640, 3)
(428, 640, 3)
(426, 640, 3)
(427, 640, 3)
(453, 640, 3)
(437, 640, 3)
(640, 529, 3)
(426, 640, 3)
(500, 393, 3)
(500, 374, 3)
(480, 640, 3)
(443, 640, 3)
(248, 640, 3)
(480, 640, 3)
(640, 480, 3)
(480, 640, 3)
(428, 640, 3)
(428, 640, 3)
(640, 554, 3)
(443, 640, 3)
(334, 500, 3)
(427, 640, 3)
(346, 500, 3)
(430, 640, 3)
(427, 640, 3)
(427, 640, 3)
(375, 500, 3)
(375, 500, 3)
(354, 640, 3)
(640, 360, 3)
(640, 480, 3)
(427, 640, 3)
(428, 640, 3)
(480, 640, 3)
(640, 480, 3)
(640, 360, 3)
(375, 500, 3)
(480, 640, 3)
(640, 426, 3)
(480, 640, 3)
(391, 640, 3)
(478, 640, 3)
(512, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(439, 640, 3)
(375, 500, 3)
(640, 512, 3)
(333, 500, 3)
(427, 640, 3)
(410, 276, 3)
(375, 500, 3)
(428, 640, 3)
(640, 480, 3)
(427, 640, 3)
(640, 478, 3)
(480, 640, 3)
(640, 427, 3)
(422, 640, 3)
(640, 428, 3)
(375, 500, 3)
(425, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(426, 640, 3)
(480, 640, 3)
(480, 640, 3)
(426, 640, 3)
(399, 640, 3)
(520, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 427, 3)
(361, 640, 3)
(426, 640, 3)
(480, 640, 3)
(488, 640, 3)
(612, 612, 3)
(500, 333, 3)
(480, 640, 3)
(375, 500, 3)
(427, 640, 3)
(500, 281, 3)
(426, 640, 3)
(480, 640, 3)
(500, 413, 3)
(427, 640, 3)
(480, 640, 3)
(457, 640, 3)
(427, 640, 3)
(480, 640, 3)
(427, 640, 3)
(428, 640, 3)
(411, 640, 3)
(640, 503, 3)
(427, 640, 3)
(480, 640, 3)
(359, 640, 3)
(480, 640, 3)
(375, 500, 3)
(425, 640, 3)
(425, 640, 3)
(480, 640, 3)
(427, 640, 3)
(640, 428, 3)
(437, 640, 3)
(480, 640, 3)
(480, 640, 3)
(360, 640, 3)
(182, 640, 3)
(427, 640, 3)
(375, 500, 3)
(640, 479, 3)
(375, 500, 3)
(479, 640, 3)
(612, 612, 3)
(640, 480, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(400, 600, 3)
(427, 640, 3)
(427, 640, 3)
(386, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(500, 375, 3)
(480, 640, 3)
(500, 332, 3)
(480, 640, 3)
(640, 427, 3)
(427, 640, 3)
(480, 640, 3)
(396, 640, 3)
(640, 480, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(255, 500, 3)
(480, 640, 3)
(640, 427, 3)
(640, 480, 3)
(640, 480, 3)
(360, 640, 3)
(425, 640, 3)
(375, 500, 3)
(427, 640, 3)
(332, 500, 3)
(480, 640, 3)
(543, 640, 3)
(427, 640, 3)
(465, 640, 3)
(426, 640, 3)
(640, 360, 3)
(369, 640, 3)
(424, 640, 3)
(480, 640, 3)
(428, 640, 3)
(453, 640, 3)
(480, 640, 3)
(333, 500, 3)
(640, 480, 3)
(480, 640, 3)
(475, 640, 3)
(612, 612, 3)
(500, 403, 3)
(512, 528, 3)
(640, 480, 3)
(410, 640, 3)
(333, 500, 3)
(640, 480, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 426, 3)
(640, 471, 3)
(480, 640, 3)
(640, 424, 3)
(640, 640, 3)
(430, 640, 3)
(336, 640, 3)
(640, 480, 3)
(425, 640, 3)
(427, 640, 3)
(333, 500, 3)
(640, 480, 3)
(390, 500, 3)
(442, 640, 3)
(612, 612, 3)
(428, 640, 3)
(541, 640, 3)
(425, 640, 3)
(612, 612, 3)
(375, 500, 3)
(500, 401, 3)
(612, 612, 3)
(427, 640, 3)
(428, 640, 3)
(427, 640, 3)
(426, 640, 3)
(427, 640, 3)
(418, 640, 3)
(425, 640, 3)
(480, 640, 3)
(500, 375, 3)
(427, 640, 3)
(427, 640, 3)
(480, 640, 3)
(418, 640, 3)
(425, 640, 3)
(640, 427, 3)
(640, 426, 3)
(480, 640, 3)
(425, 640, 3)
(500, 375, 3)
(427, 640, 3)
(487, 640, 3)
(427, 640, 3)
(360, 640, 3)
(640, 427, 3)
(400, 500, 3)
(640, 480, 3)
(427, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 508, 3)
(427, 640, 3)
(640, 426, 3)
(640, 361, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 427, 3)
(480, 640, 3)
(500, 375, 3)
(425, 640, 3)
(640, 480, 3)
(425, 640, 3)
(480, 640, 3)
(640, 427, 3)
(375, 500, 3)
(480, 640, 3)
(427, 640, 3)
(427, 640, 3)
(640, 426, 3)
(360, 640, 3)
(426, 640, 3)
(480, 640, 3)
(427, 640, 3)
(640, 480, 3)
(427, 640, 3)
(283, 424, 3)
(421, 640, 3)
(640, 424, 3)
(428, 640, 3)
(479, 640, 3)
(640, 480, 3)
(480, 640, 3)
(640, 480, 3)
(640, 457, 3)
(640, 429, 3)
(480, 640, 3)
(640, 480, 3)
(334, 500, 3)
(480, 640, 3)
(640, 426, 3)
(375, 500, 3)
(452, 640, 3)
(333, 500, 3)
(418, 640, 3)
(544, 640, 3)
(427, 640, 3)
(428, 640, 3)
(640, 423, 3)
(427, 640, 3)
(428, 640, 3)
(640, 480, 3)
(427, 640, 3)
(480, 640, 3)
(426, 640, 3)
(427, 640, 3)
(612, 612, 3)
(427, 640, 3)
(640, 480, 3)
(500, 375, 3)
(375, 500, 3)
(427, 640, 3)
(426, 640, 3)
(375, 500, 3)
(428, 640, 3)
(640, 425, 3)
(640, 391, 3)
(640, 397, 3)
(480, 640, 3)
(500, 375, 3)
(425, 640, 3)
(445, 640, 3)
(480, 640, 3)
(440, 640, 3)
(640, 480, 3)
(451, 640, 3)
(640, 427, 3)
(375, 500, 3)
(510, 640, 3)
(480, 640, 3)
(640, 425, 3)
(480, 640, 3)
(480, 640, 3)
(500, 375, 3)
(335, 500, 3)
(416, 640, 3)
(427, 640, 3)
(396, 500, 3)
(332, 500, 3)
(495, 640, 3)
(427, 640, 3)
(428, 640, 3)
(375, 500, 3)
(427, 640, 3)
(425, 640, 3)
(333, 640, 3)
(640, 480, 3)
(480, 640, 3)
(333, 500, 3)
(640, 425, 3)
(428, 640, 3)
(640, 640, 3)
(500, 375, 3)
(424, 640, 3)
(400, 640, 3)
(427, 640, 3)
(640, 500, 3)
(427, 640, 3)
(334, 640, 3)
(333, 640, 3)
(426, 640, 3)
(427, 640, 3)
(480, 640, 3)
(478, 640, 3)
(457, 640, 3)
(425, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 480, 3)
(331, 500, 3)
(640, 494, 3)
(480, 640, 3)
(428, 640, 3)
(500, 375, 3)
(480, 640, 3)
(480, 640, 3)
(640, 428, 3)
(281, 500, 3)
(480, 640, 3)
(426, 640, 3)
(425, 640, 3)
(427, 640, 3)
(478, 640, 3)
(427, 640, 3)
(414, 640, 3)
(640, 640, 3)
(427, 640, 3)
(375, 500, 3)
(640, 449, 3)
(426, 640, 3)
(480, 640, 3)
(640, 479, 3)
(519, 640, 3)
(479, 640, 3)
(428, 640, 3)
(427, 640, 3)
(375, 500, 3)
(640, 480, 3)
(333, 500, 3)
(640, 480, 3)
(426, 640, 3)
(427, 640, 3)
(500, 494, 3)
(427, 640, 3)
(640, 427, 3)
(480, 640, 3)
(604, 640, 3)
(612, 612, 3)
(552, 640, 3)
(375, 500, 3)
(640, 480, 3)
(504, 640, 3)
(428, 640, 3)
(426, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 480, 3)
(640, 569, 3)
(333, 500, 3)
(428, 640, 3)
(480, 640, 3)
(435, 640, 3)
(480, 640, 3)
(424, 640, 3)
(375, 500, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 478, 3)
(375, 500, 3)
(640, 480, 3)
(444, 640, 3)
(480, 640, 3)
(426, 640, 3)
(640, 640, 3)
(427, 640, 3)
(640, 398, 3)
(427, 640, 3)
(424, 640, 3)
(425, 640, 3)
(500, 341, 3)
(359, 640, 3)
(422, 640, 3)
(500, 333, 3)
(491, 640, 3)
(503, 640, 3)
(428, 640, 3)
(640, 480, 3)
(429, 640, 3)
(480, 640, 3)
(425, 640, 3)
(640, 414, 3)
(494, 640, 3)
(480, 640, 3)
(500, 375, 3)
(480, 640, 3)
(480, 640, 3)
(529, 640, 3)
(480, 640, 3)
(640, 427, 3)
(513, 640, 3)
(478, 640, 3)
(427, 640, 3)
(458, 640, 3)
(500, 375, 3)
(480, 640, 3)
(480, 640, 3)
(360, 480, 3)
(640, 640, 3)
(500, 375, 3)
(480, 640, 3)
(480, 640, 3)
(640, 368, 3)
(426, 640, 3)
(640, 480, 3)
(427, 640, 3)
(608, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(359, 640, 3)
(425, 640, 3)
(480, 640, 3)
(375, 500, 3)
(375, 500, 3)
(500, 333, 3)
(427, 640, 3)
(480, 640, 3)
(427, 640, 3)
(375, 500, 3)
(425, 640, 3)
(426, 640, 3)
(500, 500, 3)
(532, 640, 3)
(480, 640, 3)
(612, 612, 3)
(532, 640, 3)
(612, 612, 3)
(640, 426, 3)
(332, 500, 3)
(375, 500, 3)
(480, 640, 3)
(450, 640, 3)
(640, 458, 3)
(291, 640, 3)
(427, 640, 3)
(480, 640, 3)
(375, 500, 3)
(429, 640, 3)
(333, 500, 3)
(480, 640, 3)
(360, 640, 3)
(427, 640, 3)
(426, 640, 3)
(375, 500, 3)
(375, 500, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 640, 3)
(640, 480, 3)
(640, 480, 3)
(425, 640, 3)
(640, 480, 3)
(375, 500, 3)
(640, 476, 3)
(234, 351, 3)
(328, 500, 3)
(333, 500, 3)
(375, 500, 3)
(426, 640, 3)
(480, 640, 3)
(640, 480, 3)
(458, 640, 3)
(640, 480, 3)
(480, 640, 3)
(427, 640, 3)
(427, 640, 3)
(360, 640, 3)
(489, 640, 3)
(424, 640, 3)
(411, 640, 3)
(640, 457, 3)
(558, 640, 3)
(640, 572, 3)
(640, 427, 3)
(480, 640, 3)
(427, 640, 3)
(640, 427, 3)
(427, 640, 3)
(349, 640, 3)
(480, 640, 3)
(640, 427, 3)
(427, 640, 3)
(428, 640, 3)
(360, 640, 3)
(640, 428, 3)
(640, 640, 3)
(360, 640, 3)
(640, 480, 3)
(640, 640, 3)
(425, 640, 3)
(334, 500, 3)
(480, 640, 3)
(508, 640, 3)
(640, 640, 3)
(426, 640, 3)
(491, 640, 3)
(480, 640, 3)
(612, 612, 3)
(640, 480, 3)
(427, 640, 3)
(427, 640, 3)
(480, 640, 3)
(426, 640, 3)
(480, 640, 3)
(427, 640, 3)
(426, 640, 3)
(463, 500, 3)
(480, 640, 3)
(426, 640, 3)
(427, 640, 3)
(480, 640, 3)
(356, 640, 3)
(480, 640, 3)
(419, 640, 3)
(479, 640, 3)
(428, 640, 3)
(480, 640, 3)
(640, 538, 3)
(480, 640, 3)
(375, 500, 3)
(381, 640, 3)
(360, 640, 3)
(425, 640, 3)
(428, 640, 3)
(427, 640, 3)
(640, 480, 3)
(427, 640, 3)
(480, 640, 3)
(286, 450, 3)
(480, 640, 3)
(427, 640, 3)
(427, 640, 3)
(450, 600, 3)
(480, 640, 3)
(428, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 480, 3)
(426, 640, 3)
(425, 640, 3)
(427, 640, 3)
(375, 500, 3)
(480, 640, 3)
(480, 640, 3)
(240, 320, 3)
(612, 612, 3)
(375, 500, 3)
(375, 500, 3)
(426, 640, 3)
(425, 640, 3)
(640, 480, 3)
(308, 640, 3)
(360, 480, 3)
(424, 640, 3)
(426, 640, 3)
(640, 480, 3)
(480, 640, 3)
(480, 640, 3)
(640, 478, 3)
(427, 640, 3)
(640, 480, 3)
(375, 500, 3)
(640, 427, 3)
(111, 640, 3)
(500, 375, 3)
(428, 640, 3)
(375, 500, 3)
(640, 434, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(293, 500, 3)
(640, 480, 3)
(427, 640, 3)
(488, 640, 3)
(427, 640, 3)
